id,name,dtype,typecode,address,tel,adname,marlon,marlat,wgs84lon,wgs84lat,big_category,medium_category,small_category
B0FFFW2L34,瑞雪宠物生活馆,购物服务;专卖店;宠物用品店,61211.0,宁围镇振宁路821号,0571-82605873;15336585182,萧山区,120.266978,30.215581,120.262513217867,30.21803283451628,购物服务,专卖店,宠物用品店
B0FFI25516,叮咚屋,购物服务;便民商店/便利店;便民商店/便利店,60200.0,振宁路地铁站,[],萧山区,120.269246,30.217775,120.26478090318626,30.22022514531042,购物服务,便民商店/便利店,便民商店/便利店
B023B18U3G,十足(佳境天城店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围镇佳境街14、15、16、17、18号,0571-82823772;18357190925,萧山区,120.267783,30.21716,120.2633180655173,30.21961120847856,购物服务,便民商店/便利店,便民商店/便利店
B0FFHJTCU7,小崔钱江农业果蔬自产自销点(流金广场),购物服务;综合市场;蔬菜市场,60705.0,振宁路佳境街21号,13770548018,萧山区,120.267711,30.217057,120.26324607713252,30.21950826318592,购物服务,综合市场,蔬菜市场
B0FFH58CUU,偶遇花艺,购物服务;花鸟鱼虫市场;花卉市场,60501.0,宁围街道佳境街36号,18042325016,萧山区,120.267054,30.216473,120.26258914389514,30.21892473242415,购物服务,花鸟鱼虫市场,花卉市场
B0FFF9REX1,五丰冷食(萧山宁围经营部),购物服务;综合市场;农副产品市场,60703.0,振宁路917-919号,0571-82872826,萧山区,120.264461,30.215629,120.2599961085678,30.218082345275786,购物服务,综合市场,农副产品市场
B0FFIBKEJT,宠初心宠物生活馆,购物服务;购物相关场所;购物相关场所,60000.0,飞虹路1725号(滨江金色江南售楼处),0571-82130129,萧山区,120.25953,30.227266,120.2550631561454,30.22972091300674,购物服务,购物相关场所,购物相关场所
B0FFG8WBON,Qtools(萧山店),购物服务;专卖店;儿童用品店,61207.0,宁围镇佳境天城小区佳境街35号,15990048088,萧山区,120.267037,30.21643,120.26257214766112,30.218881746016912,购物服务,专卖店,儿童用品店
B0FFHTVVBO,楚钰果屋(振宁路),购物服务;综合市场;果品市场,60704.0,宁围镇振宁路833号,13735556725,萧山区,120.266797,30.215604,120.2623322174252,30.21805594962677,购物服务,综合市场,果品市场
B023B0BKRF,康洁副百商店,购物服务;便民商店/便利店;便民商店/便利店,60200.0,市心北路831号,0571-82628279,萧山区,120.268072,30.21889,120.26360690900812,30.221340907318773,购物服务,便民商店/便利店,便民商店/便利店
B0FFGOD8SG,堡驰名烟名酒(振宁路),购物服务;专卖店;烟酒专卖店,61210.0,宁围镇振宁路854号,18857161601;18868761886,萧山区,120.266078,30.215989,120.2616131779028,30.21844137789749,购物服务,专卖店,烟酒专卖店
B0FFHXOHT3,苏西家(萧山店),购物服务;专卖店;儿童用品店,61207.0,宁围镇振宁路813号,[],萧山区,120.267358,30.215403,120.26289322488525,30.217854596670623,购物服务,专卖店,儿童用品店
B0FFH9THLF,几物男装设计工作室,购物服务;购物相关场所;购物相关场所,60000.0,佳境天城成合苑4栋2单元1403,[],萧山区,120.266115,30.216163,120.26165016462294,30.21861534482997,购物服务,购物相关场所,购物相关场所
B0FFGZ01MU,NiNi(佳境天城店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,61100.0,振宁路836号,[],萧山区,120.26642,30.215963,120.26195518659476,30.21841516722089,购物服务,服装鞋帽皮具店,服装鞋帽皮具店
B0FFHE4NZJ,Fu Cloud花坊,购物服务;花鸟鱼虫市场;花卉市场,60501.0,[],[],萧山区,120.266843,30.215601,120.26237821743652,30.21805292031572,购物服务,花鸟鱼虫市场,花卉市场
B0FFIC70TC,佳敬食品商行,购物服务;购物相关场所;购物相关场所,60000.0,振宁路868号,[],萧山区,120.265934,30.215918,120.2614691794532,30.21837047019296,购物服务,购物相关场所,购物相关场所
B0FFHDO7YA,馥云花坊,购物服务;花鸟鱼虫市场;花卉市场,60501.0,振宁路829号,15088788837,萧山区,120.26677,30.215592,120.26230521850216,30.2180439676075,购物服务,花鸟鱼虫市场,花卉市场
B0FFHLN7V5,P临时泊位,购物服务;购物相关场所;购物相关场所,60000.0,振宁路与永晖路交叉口西200米,[],萧山区,120.262986,30.217528,120.25852076497289,30.21998201217182,购物服务,购物相关场所,购物相关场所
B023B14SLK,祐驿站(流金广场店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围镇佳境街19-20号,0571-56927120,萧山区,120.267671,30.217047,120.26320607962856,30.219498290672263,购物服务,便民商店/便利店,便民商店/便利店
B0FFHTVQVM,捷安特(市心北路专卖店),购物服务;专卖店;自行车专卖店,61208.0,振宁路905-907号,0571-82172507;15021361187;15606812555,萧山区,120.264697,30.215634,120.26023212956868,30.218087212812385,购物服务,专卖店,自行车专卖店
B0FFH19I55,古月窗帘,购物服务;家居建材市场;布艺市场,60605.0,振宁路961、963,[],萧山区,120.263297,30.215623,120.2588319683082,30.218076967776963,购物服务,家居建材市场,布艺市场
B0FFHJT7KS,百乡缘,购物服务;便民商店/便利店;便民商店/便利店,60200.0,振宁路811号,[],萧山区,120.267466,30.215408,120.26300122121827,30.217859524854035,购物服务,便民商店/便利店,便民商店/便利店
B023B18ZZ5,佳境窗帘,购物服务;家居建材市场;布艺市场,60605.0,宁围镇振宁路943号,0571-82821697;13588378235,萧山区,120.263887,30.215675,120.2594220427142,30.21812865554732,购物服务,家居建材市场,布艺市场
B0FFHVE6V8,晨光五金,购物服务;家居建材市场;建材五金市场,60603.0,宁围镇飞虹路1737号金色江南,15267102112,萧山区,120.26006,30.227619,120.25559328581214,30.230073686384102,购物服务,家居建材市场,建材五金市场
B0FFFGUNTG,百乡缘便民超市(幸福时代北),购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围镇振宁路809号,0571-83731717,萧山区,120.267445,30.215402,120.26298022238112,30.21785353914706,购物服务,便民商店/便利店,便民商店/便利店
B0FFF2WVX4,曼天雨(盈丰店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,61100.0,盈丰街35号,13616555895,萧山区,120.259083,30.234342,120.25461543373711,30.236796595545407,购物服务,服装鞋帽皮具店,服装鞋帽皮具店
B0FFHJTHMZ,华联超市(飞虹路店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围镇飞虹路春和钱塘1栋,13185007826,萧山区,120.257245,30.226367,120.2527774041284,30.22882272842041,购物服务,便民商店/便利店,便民商店/便利店
B0FFHEPFZV,玲华门窗装饰,购物服务;家居建材市场;建材五金市场,60603.0,振宁路961-963号附近,[],萧山区,120.263432,30.215625,120.25896698747226,30.21807889804345,购物服务,家居建材市场,建材五金市场
B023B0BL3B,丰盛烟酒(振宁路),购物服务;专卖店;烟酒专卖店,61210.0,宁围镇振宁路797号,0571-82690460,萧山区,120.268185,30.215383,120.2637201890258,30.217834039569883,购物服务,专卖店,烟酒专卖店
B0FFH19I6Q,凤铝门窗(振宁路),购物服务;家居建材市场;建材五金市场,60603.0,宁围镇振宁路945号,[],萧山区,120.263887,30.215688,120.25942204165102,30.218141654779835,购物服务,家居建材市场,建材五金市场
B0FFHGGKOF,两个小朋友精品童装,购物服务;专卖店;儿童用品店,61207.0,鸿宁路与鸿达路交叉口南200米,[],萧山区,120.260596,30.235015,120.25612882835031,30.237468965189034,购物服务,专卖店,儿童用品店
B0FFHF69Q6,布格窗帘,购物服务;家居建材市场;布艺市场,60605.0,振宁路951号附近,[],萧山区,120.263687,30.215672,120.259222017983,30.218125761952123,购物服务,家居建材市场,布艺市场
B0FFHEGJSK,桂兰童装,购物服务;专卖店;儿童用品店,61207.0,鸿宁路与鸿达路交叉口南150米,[],萧山区,120.260596,30.235015,120.25612882835031,30.237468965189034,购物服务,专卖店,儿童用品店
B0FFHZRE21,明前茶叶高粱吐酒,购物服务;专卖店;专营店,61200.0,盈丰街盈一外来人员公寓西北50米,[],萧山区,120.259986,30.234452,120.25551870524627,30.2369062501242,购物服务,专卖店,专营店
B0FFI91HO6,田鲜天蔬体验店,购物服务;购物相关场所;购物相关场所,60000.0,盈丰农副产品综合市场,18258867990,萧山区,120.260625,30.235345,120.25615780897746,30.237798929869623,购物服务,购物相关场所,购物相关场所
B0FFICGGPK,菜农之家(盈丰店),购物服务;购物相关场所;购物相关场所,60000.0,盈丰农副产品综合市场(萧山区盈丰农副产品综合市场),13067897226,萧山区,120.260605,30.235346,120.25613780363328,30.237799938083057,购物服务,购物相关场所,购物相关场所
B0FFIBKV8E,钱塘超市,购物服务;购物相关场所;购物相关场所,60000.0,盈丰农副产品综合市场(萧山区盈丰农副产品综合市场),13067897226,萧山区,120.260605,30.235346,120.25613780363328,30.237799938083057,购物服务,购物相关场所,购物相关场所
B0FFH7ZVY6,中国黄金店,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇盈丰市场内A31,[],萧山区,120.260605,30.235346,120.25613780363328,30.237799938083057,购物服务,购物相关场所,购物相关场所
B0FFHWTOOD,小红男装,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,61100.0,鸿宁路与鸿达路交叉口南200米,[],萧山区,120.260596,30.235015,120.25612882835031,30.237468965189034,购物服务,服装鞋帽皮具店,服装鞋帽皮具店
B0FFGHATT8,时新窗帘店,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇盈丰综合市场,[],萧山区,120.260605,30.235346,120.25613780363328,30.237799938083057,购物服务,购物相关场所,购物相关场所
B0FFHXOH0L,杭州华联(利丰路店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围镇利丰路728号丰北1苑,13777488628,萧山区,120.257312,30.229254,120.25284419538072,30.231709518104527,购物服务,便民商店/便利店,便民商店/便利店
B0FFG8INMO,富贵鸟专卖店,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇盈丰综合市场,[],萧山区,120.260605,30.235346,120.25613780363328,30.237799938083057,购物服务,购物相关场所,购物相关场所
B0FFHENP8H,潇洒男装,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,61100.0,鸿宁路与鸿达路交叉口南200米,[],萧山区,120.260196,30.235047,120.2557287166377,30.23750112535909,购物服务,服装鞋帽皮具店,服装鞋帽皮具店
B0FFHEGJPK,亚萍童装,购物服务;专卖店;儿童用品店,61207.0,鸿宁路与鸿达路交叉口西南200米,[],萧山区,120.260174,30.235055,120.25570670977883,30.23750913355548,购物服务,专卖店,儿童用品店
B0FFHEGJTO,五金电器商场,购物服务;家居建材市场;建材五金市场,60603.0,宁围镇盈丰农商银行,0571-82690086,萧山区,120.26027,30.233087,120.25580289776138,30.235541232865685,购物服务,家居建材市场,建材五金市场
B0FFF3VH0Q,万家乐五金百货,购物服务;购物相关场所;购物相关场所,60000.0,盈丰街12号,[],萧山区,120.260033,30.234433,120.25556572041832,30.23688723304832,购物服务,购物相关场所,购物相关场所
B0FFHFRQD9,晓丽箱包,购物服务;专卖店;专营店,61200.0,盈丰街与萧钱线交叉口东200米,[],萧山区,120.25999,30.235036,120.25552265861144,30.2374902074636,购物服务,专卖店,专营店
B0FFHXOIXB,莫尔,购物服务;家居建材市场;家具城,60602.0,市心北路1808号附近,[],萧山区,120.260248,30.233108,120.25578088991028,30.235562240230685,购物服务,家居建材市场,家具城
B0FFF3VH0V,爱华通信(盈丰街),购物服务;家电电子卖场;手机销售,60305.0,宁围镇盈丰街道26号,[],萧山区,120.259478,30.234549,120.25501054392188,30.23700343703792,购物服务,家电电子卖场,手机销售
B0FFHFTYYR,万品天街(佳境天城生活服务中心),购物服务;购物相关场所;购物相关场所,60000.0,佳境天城D2号1楼,0571-82215696,萧山区,120.268008,30.216628,120.26354309764996,30.219079087370464,购物服务,购物相关场所,购物相关场所
B0FFG8IHOU,零食小铺,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇文明路567号,13588256089,萧山区,120.26283,30.213099,120.25836510176596,30.2155533505586,购物服务,购物相关场所,购物相关场所
B0FFIKECBZ,花韵喜铺,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇市心北路563号海杰德大厦3单元702室,[],萧山区,120.268951,30.213966,120.2644862445282,30.21641658364222,购物服务,购物相关场所,购物相关场所
B0FFGVWBJ2,华欣超市,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇市心北路563-1海杰德大厦,[],萧山区,120.268955,30.213966,120.26449024414838,30.21641658077425,购物服务,购物相关场所,购物相关场所
B0FFF3VH15,爱仙金店,购物服务;专卖店;珠宝首饰工艺品,61202.0,盈丰街15附近,13656672012,萧山区,120.2596,30.234225,120.25513260831345,30.23667941411982,购物服务,专卖店,珠宝首饰工艺品
B023B14LXX,盈丰粮油,购物服务;综合市场;农副产品市场,60703.0,宁围镇盈丰农商银行西侧,0571-82860195,萧山区,120.259444,30.234559,120.25497653243151,30.23701344895764,购物服务,综合市场,农副产品市场
B0FFIBR52E,易捷澳托猫(萧山市心北路店),购物服务;购物相关场所;购物相关场所,60000.0,市心北路与振宁路交叉口西南100米,[],萧山区,120.268866,30.215122,120.26440115789856,30.21757257694674,购物服务,购物相关场所,购物相关场所
B0FFI7VU7X,恒鸿门窗,购物服务;家居建材市场;建材五金市场,60603.0,宁围镇飞虹路1737-1号,18258894992,萧山区,120.260006,30.227571,120.25553927415116,30.230025710750382,购物服务,家居建材市场,建材五金市场
B0FFILMHCD,小根眼镜,购物服务;专卖店;眼镜店,61204.0,宁围镇盈丰街,18258188279;13506719125,萧山区,120.260225,30.234906,120.25575773632356,30.23736012372592,购物服务,专卖店,眼镜店
B0FFGYLJAG,朋菲克生活超市,购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围镇振宁路855号,17767256939,萧山区,120.265889,30.215606,120.26142420345826,30.21805851600279,购物服务,便民商店/便利店,便民商店/便利店
B0FFHJT3ZI,聚艺装饰窗帘(幸福时代西北),购物服务;家居建材市场;布艺市场,60605.0,宁围镇振宁路865号,15268170898,萧山区,120.26574,30.215604,120.26127519799928,30.218056606242136,购物服务,家居建材市场,布艺市场
B0FFF05M6H,佳境电脑,购物服务;家电电子卖场;数码电子,60306.0,宁围镇振宁路853号,13346176734,萧山区,120.265911,30.215608,120.26144620404452,30.218060502510355,购物服务,家电电子卖场,数码电子
B0FFI97TQP,柒月,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,61100.0,振宁路770-772号附近,[],萧山区,120.268211,30.21581,120.26374615245696,30.21826099643378,购物服务,服装鞋帽皮具店,服装鞋帽皮具店
B0FFHFIHIY,副百商店(佳境天城店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,佳境天城振宁路847号,0571-82864581,萧山区,120.266152,30.215607,120.26168721098774,30.218059354914804,购物服务,便民商店/便利店,便民商店/便利店
B0FFHJTP7R,小平超市(市心北路),购物服务;便民商店/便利店;便民商店/便利店,60200.0,市心北路563号海结德大厦1楼,13777554189,萧山区,120.268896,30.21399,120.26443124772032,30.21644062162568,购物服务,便民商店/便利店,便民商店/便利店
B0FFIAUZA4,盈丰便利超市,购物服务;便民商店/便利店;便民商店/便利店,60200.0,盈一村681号附近,13221030749,萧山区,120.262719,30.233756,120.2582523931366,30.23620909219564,购物服务,便民商店/便利店,便民商店/便利店
B0FFH5QON0,多丽滑动移门,购物服务;家居建材市场;建材五金市场,60603.0,振宁路857号,13357117007,萧山区,120.26585,30.215608,120.26138520191466,30.218060539551093,购物服务,家居建材市场,建材五金市场
B0FFH5QM4Z,新天龙男装(振宁路),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,61100.0,宁围镇振宁路999号,[],萧山区,120.262094,30.215617,120.25762876162436,30.218071558917263,购物服务,服装鞋帽皮具店,服装鞋帽皮具店
B0FFHJTIZG,9便利店(飞虹路店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,民和路与飞虹路交叉口西北50米,18258124450,萧山区,120.257559,30.226556,120.25309151581396,30.229011623720066,购物服务,便民商店/便利店,便民商店/便利店
B023B14E00,华林烟酒行(振宁路),购物服务;专卖店;烟酒专卖店,61210.0,钱江世纪城振宁路973、975号,13157139439,萧山区,120.263106,30.215624,120.25864093953196,30.218078065069328,购物服务,专卖店,烟酒专卖店
B0FFHXOGX0,便捷新农都生鲜便利店(永晖路店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,永辉路109号,13336149720,萧山区,120.265012,30.216993,120.26054704326668,30.21944595252322,购物服务,便民商店/便利店,便民商店/便利店
B0FFHTVQV2,淋浴房,购物服务;家居建材市场;家居建材市场,60600.0,振宁路911号附近,[],萧山区,120.264687,30.215634,120.26022212871013,30.218087218453867,购物服务,家居建材市场,家居建材市场
B023B18YAY,VC果园(振宁店),购物服务;综合市场;果品市场,60704.0,宁围镇市心北路振宁路805号,0571-82867754;13819488833,萧山区,120.267556,30.215402,120.2630912186174,30.217853465287245,购物服务,综合市场,果品市场
B023B18WYR,萨米特陶瓷(顺丰家园店),购物服务;家居建材市场;建材五金市场|购物服务;家居建材市场;灯具瓷器市场,,振宁路935-937号,0571-22912766;13157119593,萧山区,120.264027,30.215681,120.25956205867868,30.218134579963767,购物服务,家居建材市场,建材五金市场|购物服务
B0FFHWTJVI,恒逸窗帘,购物服务;家居建材市场;布艺市场,60605.0,鸿宁路与鸿达路交叉口南200米,[],萧山区,120.260596,30.235015,120.25612882835031,30.237468965189034,购物服务,家居建材市场,布艺市场
B023B1ACSB,玲娟精品童装,购物服务;专卖店;儿童用品店,61207.0,宁围镇盈丰街道12号,0571-82833733,萧山区,120.259853,30.234468,120.25538566487693,30.236922300649887,购物服务,专卖店,儿童用品店
B0FFG8ET1R,步西尼,购物服务;服装鞋帽皮具店;品牌服装店,61101.0,市心北路1939号万和国际中心6幢7楼,[],萧山区,120.25748,30.2338,120.2530118914047,30.236255157833853,购物服务,服装鞋帽皮具店,品牌服装店
B023B18X3Y,靖怡羊绒,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|生活服务;生活服务场所;生活服务场所,,宁围镇振宁路837号,15356690519,萧山区,120.266658,30.215594,120.26219321840424,30.218046038860308,购物服务,服装鞋帽皮具店,服装鞋帽皮具店|生活服务
B0FFHR3VGG,阿K果园子(萧山宁东店),购物服务;综合市场;果品市场,60704.0,宁围镇文明路617号附近,0571-87326305,萧山区,120.260931,30.21308,120.25646570884167,30.215535227162416,购物服务,综合市场,果品市场
B0FFI91787,no.1绿色有机蔬菜(盈丰店),购物服务;购物相关场所;购物相关场所,60000.0,盈丰农副产品综合市场(萧山区盈丰农副产品综合市场),18258867990,萧山区,120.260605,30.235346,120.25613780363328,30.237799938083057,购物服务,购物相关场所,购物相关场所
B0FFH5B00P,萧杭五金建材,购物服务;家居建材市场;建材五金市场,60603.0,宁围镇文明路617号,15268111940,萧山区,120.260931,30.21308,120.25646570884167,30.215535227162416,购物服务,家居建材市场,建材五金市场
B0FFIB9OQ1,流转旗舰店,购物服务;购物相关场所;购物相关场所,60000.0,宁围街道文明路626号,[],萧山区,120.260304,30.213085,120.25583854354802,30.21554048662832,购物服务,购物相关场所,购物相关场所
B023B19U2U,中国移动(利民时代智能手机精品店),购物服务;家电电子卖场;手机销售,60305.0,宁围镇振宁路823号,[],萧山区,120.266936,30.215586,120.26247121791587,30.218037861351583,购物服务,家电电子卖场,手机销售
B023B18ADF,百德利整体橱柜,购物服务;家居建材市场;厨卫市场,60604.0,振宁路839号,0571-83238908;0571-82637980;13116788278,萧山区,120.266622,30.215597,120.2621572180668,30.218049061528266,购物服务,家居建材市场,厨卫市场
B023B1ABOS,中国移动(神州世扬指定专营店),购物服务;家电电子卖场;手机销售,60305.0,盈丰街12号附近,[],萧山区,120.260106,30.234411,120.25563874317598,30.23686520583573,购物服务,家电电子卖场,手机销售
B023B06JKQ,盈丰立忠食品商店,购物服务;便民商店/便利店;便民商店/便利店,60200.0,盈丰街56-58号,[],萧山区,120.258922,30.234657,120.25445435416395,30.23711163043945,购物服务,便民商店/便利店,便民商店/便利店
B0FFGZMQ8A,杭州华联超市(丰瑞北苑店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围镇盈丰路316号,[],萧山区,120.248951,30.224571,120.24447859976668,30.227027934809914,购物服务,便民商店/便利店,便民商店/便利店
B0FFG4FWAD,萧山供销农资(合丰店),购物服务;购物相关场所;购物相关场所,60000.0,博奥路与S4机场高速交叉口西北150米,0571-83712691;0571-83712697,萧山区,120.243046,30.218487,120.23856869707876,30.220943500776364,购物服务,购物相关场所,购物相关场所
B0FFHLM6EF,海尔,购物服务;购物相关场所;购物相关场所,60000.0,市政路与飞虹路交叉口北150米,[],萧山区,120.249084,30.224625,120.24461169903904,30.22708193444906,购物服务,购物相关场所,购物相关场所
B0FFH6NLAZ,百老泉纯粮酒坊(飞虹路),购物服务;专卖店;烟酒专卖店,61210.0,宁围镇飞虹路1243号,13456867085,萧山区,120.250328,30.224145,120.2458566698252,30.22660196172708,购物服务,专卖店,烟酒专卖店
B0FFH0ZXCS,牛军伟电动工具五金修电机,购物服务;家居建材市场;建材五金市场,60603.0,飞虹路1221-1223,15267488892;15857111541,萧山区,120.24976,30.224218,120.24528824714216,30.226674965939104,购物服务,家居建材市场,建材五金市场
B0FFH6NLBZ,简典家具,购物服务;家居建材市场;家具城,60602.0,飞虹路1287号,18458117676,萧山区,120.251387,30.224695,120.24691636312332,30.227151877192128,购物服务,家居建材市场,家具城
B0FFHLUGW4,殡葬用品店,购物服务;专卖店;专营店,61200.0,仁孝路与飞虹路交叉口北50米,[],萧山区,120.251125,30.22439,120.24665421010413,30.226846912922028,购物服务,专卖店,专营店
B0FFH6NLBG,美国开利中央空调(炯智奥体店),购物服务;家电电子卖场;家电电子卖场,60300.0,飞虹路1209号,[],萧山区,120.2494,30.224212,120.24492797603624,30.226668965606656,购物服务,家电电子卖场,家电电子卖场
B0FFHDY4XI,辉煌门窗(飞虹路),购物服务;家居建材市场;建材五金市场,60603.0,飞虹路丰瑞北苑1231号店铺,13968106408,萧山区,120.24994,30.224044,120.24546839500532,30.22650097557452,购物服务,家居建材市场,建材五金市场
B0FFI6MIUW,唯宝母婴生活馆,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇钱江世纪城丰二高层安置小区丰瑞北苑,18626872340,萧山区,120.251363,30.224345,120.2468923755941,30.22680190123627,购物服务,购物相关场所,购物相关场所
B0FFHWDP9W,速尔健身器材椭圆机专营店,购物服务;专卖店;专营店,61200.0,飞虹路1307号,0571-86583681,萧山区,120.251413,30.224456,120.2469424001795,30.226912890788405,购物服务,专卖店,专营店
B0FFHUIJX1,瑞扬钰红旗舰店,购物服务;购物相关场所;购物相关场所,60000.0,飞虹路丰瑞北苑23幢1604室,[],萧山区,120.25153,30.226279,120.2470593293199,30.22873576473508,购物服务,购物相关场所,购物相关场所
B0FFH6NL77,升起副食店,购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围镇飞虹路1275号,15168459387,萧山区,120.250999,30.224275,120.24652813282664,30.226731927129546,购物服务,便民商店/便利店,便民商店/便利店
B0FFH0RWNU,业慧批发超市,购物服务;便民商店/便利店;便民商店/便利店,60200.0,钱江世纪城飞虹路1311号,15869107515,萧山区,120.251773,30.224767,120.24730261384607,30.227223844010474,购物服务,便民商店/便利店,便民商店/便利店
B0FFHSDFSJ,成玉生鲜食品(春和钱塘店),购物服务;综合市场;农副产品市场,60703.0,宁伟街道飞虹路1541号,13967156654,萧山区,120.256132,30.225991,120.25166394892234,30.228447050400977,购物服务,综合市场,农副产品市场
B0FFHOSZP4,优特淋浴房移门,购物服务;家居建材市场;建材五金市场,60603.0,宁围镇钱江世纪城飞虹路1285号(丰瑞北苑商铺),13071852189,萧山区,120.251207,30.224527,120.24673625492612,30.22698389936064,购物服务,家居建材市场,建材五金市场
B0FFHXZHEJ,诚信铝合金门窗,购物服务;家居建材市场;建材五金市场,60603.0,飞虹路1287号附近,13677921222,萧山区,120.251367,30.224594,120.2468963579119,30.22705088500492,购物服务,家居建材市场,建材五金市场
B0FFHVE2L9,全屋装饰,购物服务;家居建材市场;家居建材市场,60600.0,仁孝路与飞虹路交叉口北50米,18268061270,萧山区,120.251125,30.22439,120.24665421010413,30.226846912922028,购物服务,家居建材市场,家居建材市场
B0FFHJJW46,元宝鲜果屋(春和钱塘店),购物服务;综合市场;果品市场,60704.0,飞虹路1527号,18758200636,萧山区,120.256052,30.225986,120.25158391227826,30.22844207031096,购物服务,综合市场,果品市场
B0FFH6NLA7,皓来门业,购物服务;家居建材市场;建材五金市场,60603.0,飞虹路1317号,[],萧山区,120.251876,30.224789,120.24740567939244,30.227245834020405,购物服务,家居建材市场,建材五金市场
B0FFHLGR2A,汇德隆,购物服务;购物相关场所;购物相关场所,60000.0,金鸡路与飞虹路交叉口南150米,[],萧山区,120.253706,30.223785,120.24923687891425,30.22624167884114,购物服务,购物相关场所,购物相关场所
B0FFHXY9YV,桥头烟行,购物服务;专卖店;烟酒专卖店,61210.0,利丰路599号附近,[],萧山区,120.253383,30.228172,120.24891333355384,30.23062844151464,购物服务,专卖店,烟酒专卖店
B0FFHLM4TF,必确健身器材跑步机专营店(奥体中心店),购物服务;购物相关场所;购物相关场所,60000.0,钱江世纪城飞虹路1307号,[],萧山区,120.251381,30.224483,120.24691037643346,30.22693989120168,购物服务,购物相关场所,购物相关场所
B0FFI2LF4V,福宠屋宠物生活馆,购物服务;购物相关场所;购物相关场所,60000.0,利丰路619号,18267131886,萧山区,120.253662,30.228295,120.24919248470944,30.230751392151703,购物服务,购物相关场所,购物相关场所
B0FFI04YAY,丰北家苑石材,购物服务;购物相关场所;购物相关场所,60000.0,利丰路640号附近,[],萧山区,120.254384,30.227702,120.24991493430076,30.23015831113272,购物服务,购物相关场所,购物相关场所
B0FFI6UED0,七果仓仓库水果(丰北二苑店),购物服务;综合市场;果品市场,60704.0,利丰路680号丰北二苑一楼,13157180108,萧山区,120.255689,30.228742,120.2512205150308,30.23119797463089,购物服务,综合市场,果品市场
B0FFI24QQK,宏泰五金店,购物服务;购物相关场所;购物相关场所,60000.0,利丰路644号,18067932111,萧山区,120.254489,30.228066,120.25001996089574,30.23052226790748,购物服务,购物相关场所,购物相关场所
B0FFH2SBNJ,盈丰立忠食品商店(民和店),购物服务;专卖店;专营店,61200.0,宁围镇民和路491-7号联合中心B幢底座,13967101515,萧山区,120.254714,30.230231,120.25024490287052,30.23268708057428,购物服务,专卖店,专营店
B0FFI5H0XL,新农都菜场,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇利丰路672号,[],萧山区,120.254992,30.228317,120.25052320363936,30.2307731537844,购物服务,购物相关场所,购物相关场所
B0FFHSGPRY,罗森便利店(民和路店),购物服务;便民商店/便利店;便民商店/便利店,60200.0,宁围街道民和路511号联合中心C座一楼,4008206390,萧山区,120.254518,30.22997,120.25004882054932,30.23242613525217,购物服务,便民商店/便利店,便民商店/便利店
B0FFH23XLO,华联超市(利丰路店),购物服务;超级市场;超市,60400.0,利丰路677-683,13777488628;18868721788,萧山区,120.255417,30.228944,120.25094836598404,30.231400022204227,购物服务,超级市场,超市
B0FFI2LFQQ,ucosy全进口母婴店,购物服务;专卖店;儿童用品店,61207.0,飞虹路1525号,18072868516,萧山区,120.255996,30.225956,120.25152788862636,30.228412085827507,购物服务,专卖店,儿童用品店
B0FFGW0TS4,美的中央空调(利丰路),购物服务;家电电子卖场;家电电子卖场,60300.0,宁围镇利丰路659号国泰科技大厦,[],萧山区,120.255667,30.229044,120.25119847971962,30.231499959504976,购物服务,家电电子卖场,家电电子卖场
B0FFIEC2YV,简盛文化,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇民和路479号国泰科技大厦8楼,[],萧山区,120.255432,30.229277,120.25096334612458,30.23173299662769,购物服务,购物相关场所,购物相关场所
B0FFGY6GJJ,兴旺布业,购物服务;购物相关场所;购物相关场所,60000.0,宁围镇民和路525号三宏国际大厦R2层,[],萧山区,120.25479,30.231201,120.25032086321944,30.23365699996231,购物服务,购物相关场所,购物相关场所
