osm_index,osm_name,osm_latitude,osm_longitude,osm_address,osm_postalcode,fsq_index,fsq_name,fsq_latitude,fsq_longitude,fsq_address,fsq_postalcode,label
osm_1649,Primanti Brothers,40.42790986,-79.97930486,"East Carson Street, 1832",15203,fsq_335,Primanti Bros.,40.44010973,-79.98612585,"1001 5th Ave, in Consol Energy Center",15219,0
osm_1255,Bethel African Methodist Episcopal Church,40.45102418,-79.96892843,,,fsq_411,Bethal Afican Methodist Church,40.45072602,-79.96914428,,,1
osm_2050,NRG Energy Center Pittsburgh,40.44975135,-80.00593349,,,fsq_262,Sleep Center of Greater Pittsburgh,40.437467,-80.020008,1301 Grandview Ave,15211,0
osm_1816,Woolslair Elementary School,40.4640028,-79.956992,,,fsq_1200,Pittsburgh Woolslair Elementary,40.46369209,-79.9574153,501 40th St,15224,1
osm_2233,Le Brew House,40.4269792,-79.9689531,"East Carson Street, 2512",15203,fsq_280,Dukes Bro House,40.42737791,-79.97810795,1700-1798 Pennsylvania 837,15203,0
osm_115,Allegheny YMCA,40.45501522,-80.01305574,,,fsq_1658,Allegheny Center,40.45184694,-80.00627658,,,0
osm_244,Pittsburgh Parking Authority,40.4432932,-80.0019537,,,fsq_955,Pittsburgh Banjo Club,40.45197678,-80.00079346,400 Cedar Ave,15212,0
osm_2151,Meadow Park,40.49892922,-79.92204941,,,fsq_1927,Meadow Park,40.4994571,-79.92115857,,15215,1
osm_1857,Boss House,40.44200015,-79.93899775,,,fsq_1026,Tim's House,40.44411058,-79.92809414,,15217,0
osm_1073,Brentwood Library,40.3750654,-79.97493461,,,fsq_1017,brentwood fire hall,40.37488386,-79.97289701,"Brownsville Rd, Brentwood, PA",15227,0
osm_1745,21st Street Coffee and Tea,40.4411865,-80.0009478,"Fifth Avenue, 225",15222,fsq_465,21st Street Coffee and Tea,40.44111204,-80.00099395,"225 5th Ave, Btw Liberty Ave. & Wood St.",15222,1
osm_550,Liberty Bridge,40.43175985,-79.99697055,,,fsq_1299,Liberty @ Grant,40.44407652,-79.99341123,,15222,0
osm_1274,Epilepsy Foundation of Western Pennsylvania,40.43799946,-79.98756001,,,fsq_301,Engineers' Society of Western Pennsylvania,40.43909715,-79.99976769,337 4th Ave,15222,0
osm_1271,Pittsburgh Union Station,40.4449645,-79.9909371,,,fsq_2135,Pittsburgh Film Office,40.44340493,-80.00041593,130 7th Street,15222,0
osm_1488,Warrington Beer Distributor,40.4220085,-79.9929991,"East Warrington Avenue, 812",15210,fsq_1916,Warrington Beer,40.421535,-79.993195,812 E Warrington Ave,15210,1
osm_2000,Quality Inn University Center,40.43632793,-79.95801391,,,fsq_255,University Center Pool,40.44331687,-79.94173278,"Jared L Cohon University Center, Carnegie Mellon University",15313,0
osm_2365,Pamela's Diner,40.4509853,-79.9330275,,,fsq_437,P&G's Pamela's Diner,40.43767263,-79.92298229,"1711 Murray Ave, btwn Forbes Ave & Darlington Rd",15217,0
osm_2017,Saint Johns Greek Catholic Church,40.4160135,-79.8839983,,,fsq_1979,Saint Anselm Church,40.42150027,-79.88250828,McClure Street,15218,0
osm_291,East Liberty Lutheran Church,40.46306639,-79.928155,,,fsq_1269,East Liberty Station,40.45941543,-79.92306455,at Ellsworth Ave.,,0
osm_1009,Foster Plaza 8,40.42191994,-80.06400955,"Holiday Drive, 730",15220,fsq_2515,Foster Plaza Building 10,40.42080939,-80.06029593,680 Andersen Dr,15220,0
osm_1974,The Apollo Cafe,40.4389422,-79.9979044,,,fsq_1440,Close The Cafe,40.43516,-80.005788,,15219,0
osm_1828,The Allegheny,40.45049044,-80.00781137,,,fsq_2639,Allegheny-West,40.45179477,-80.01771509,,15233,0
osm_743,AT&T Building,40.44201696,-79.99605442,"Grant Street, 635",,fsq_189,Arrott Building,40.43955012,-80.00132943,"401 Wood St, Fourth Ave",15222,0
osm_1320,Warner Centre,40.44003744,-79.99965758,"Fifth Avenue, 332",15222,fsq_1530,Warner Center CandyLand,40.43949965,-79.99991513,332 5th Ave,15222,0
osm_2160,Lindsay House,40.4479527,-79.9248365,,,fsq_1814,Team House,40.451912,-79.928011,5806 Howe street,,0
osm_521,Foster Plaza 3,40.42191805,-80.05896657,"Holiday Drive, 601",15220,fsq_323,Foster Plaza 9 Smoking Area,40.42336202,-80.06457419,750 Holiday Dr,15220,0
osm_2331,Dormont Public Library,40.3941332,-80.0349312,,,fsq_2143,Dormont Public Library,40.39411762,-80.03585549,2950 W Liberty Ave,15216,1
osm_2071,PNC Park,40.44704443,-80.00589649,,,fsq_619,PNC Park Suite 24,40.44686541,-80.00569224,,,0
osm_68,Duquesne University Chapel,40.43610381,-79.99309469,,,fsq_1620,Duquesne University Press,40.437729,-79.993689,600 Forbes Ave,15219,0
osm_883,Brentwood Bank,40.3730566,-79.974957,,,fsq_2208,Brentwood Park,40.37491184,-79.97148643,,15227,0
osm_824,Park House,40.4529231,-80.0009257,,,fsq_659,Park House,40.45328409,-80.00150368,403 E Ohio St,15212,1
osm_68,Duquesne University Chapel,40.43610381,-79.99309469,,,fsq_2323,Assumption Hall - Duquesne University,40.43530376,-79.98691185,Duquesne University,,0
osm_40,Midtown Towers,40.4419999,-80.00020215,"Liberty Avenue, 643",,fsq_2632,Midtown Towers,40.44235831,-79.99988075,"643 Liberty Ave, 7th St.",15222,1
osm_2446,Primanti Bros. Restaurant,40.44025905,-80.0030244,"Market Street, 2",15222,fsq_852,Siam Thai Restaurant,40.43720039,-80.00037168,"410, First Avenue",,0
osm_2395,Pittsburgh New Church School,40.447991,-79.9040894,,,fsq_2260,Pittsburgh Chess Club,40.44282496,-79.92650807,5604 Solway St #208,15217,0
osm_2235,Family House,40.45575927,-79.94004444,"Centre Ave, 5245",15232,fsq_1814,Team House,40.451912,-79.928011,5806 Howe street,,0
osm_753,Squirrel Hill Post Office,40.43701746,-79.92298657,"Murray Avenue, 1800",15217,fsq_876,Squirrel Hill Sports Bar,40.42946941,-79.92243514,"5832 Forward Ave, Murray Ave",15217,0
osm_865,Carnegie Borough Hall,40.40791131,-80.08899677,,,fsq_2618,carnegie food bank,40.40363312,-80.09123993,,15106,0
osm_1350,Schenley Oval,40.43277803,-79.94199414,,,fsq_488,Schenley Park Bridge,40.44133124,-79.94932919,"Schenley Dr, Boundary & Frew",,0
osm_236,Craig Hall,40.44612806,-79.94890079,,,fsq_1393,Langley Hall,40.4465578,-79.9541553,Tennyson St,15213,0
osm_1411,Bark Park,40.41799263,-80.03790028,,,fsq_2472,Eat'n Park,40.41723692,-80.03010286,"1300 Banksville Rd, at Crane Ave.",15216,0
osm_1902,Pittsburgh Marriott City Center,40.43973905,-79.99220005,"Washington Pl, 112",15219,fsq_762,Pittsburgh Videotech Center,40.4422213,-80.00553944,,,0
osm_708,Dollar Bank,40.4419825,-79.9580877,"Fifth Avenue, 3714",15213,fsq_248,Dollar General,40.45285969,-79.94941661,"4725 Centre Ave, Pittsburgh, PA 15213",,0
osm_713,Vincler & Associates LLC,40.4369319,-80.0001053,"Smithfield Street, 114",15222,fsq_2059,Wilbur Smith Associates,40.44899157,-80.00820128,503 Martindale St,15212,0
osm_1703,Molly's,40.39703278,-80.03590864,"Potomac Avenue, 1525",15216,fsq_1240,Molly's Pizza,40.39713755,-80.03582555,"1525 Potomac Ave, At Voelkel Ave",15216,1
osm_431,Shadyside Market and Deli,40.4506774,-79.9349721,,,fsq_909,Shadyside Presbyterian Nursery,40.44898704,-79.93883799,"5121 Westminster Pl, at Shadyside Presbyterian Church",15232,0
osm_109,Bellevue Police Department,40.4970682,-80.0562712,,,fsq_2699,Bellevue Department of Public Works,40.488914,-80.049805,,,0
osm_633,Union Grill,40.4450206,-79.94791324,"S Craig St, 413",15213,fsq_412,City Grill,40.44326114,-79.9421822,"Carnegie Mellon University, 5000 Forbes Ave, Pittsburgh, PA 15213",15213,0
osm_580,Episcopal Diocese of Pittsburgh,40.4409468,-79.9980755,,,fsq_2055,Children's Museum of Pittsburgh,40.45279328,-80.00656894,10 Childrens Way,15212,0
osm_1597,Grant Bar & Lounge,40.4779094,-79.9697655,,,fsq_882,The Grant Bar and Lounge,40.4783082,-79.9697675,114 Grant Ave,15209,1
osm_2364,Kuhn's,40.3998163,-80.0429227,"Banksville Road, 3125",15216,fsq_2178,Kuhn's Market,40.4000177,-80.0439022,3125 Banksville Rd,15216,1
osm_265,Stever House,40.44597689,-79.94303936,,,fsq_2478,Petersons House,40.456691,-79.950203,,,0
osm_1356,Good Looks Eyewear,40.4881734,-79.8830539,"Freeport Road, 1101",15238,fsq_1585,Good Looks Eyewear,40.48794307,-79.88284112,1101 Freeport Rd,15238,1
osm_1548,2 Allegheny Center,40.45208453,-80.00397782,,,fsq_554,Club Allegheny,40.45656241,-80.00181542,,,0
osm_1499,Gally Park,40.49790043,-79.97790696,,,fsq_113,Galley Park,40.498366,-79.978255,,,1
osm_1980,West Penn Laco,40.4780246,-79.9694683,,,fsq_1924,West Penn Laco,40.47780887,-79.96939556,331 Ohio St,15209,1
osm_879,Pleasure Bar,40.4620977,-79.9490095,"Liberty Avenue, 4729",15224,fsq_217,Clean Juice Bar,40.46245184,-79.9271578,5829 Penn Ave,15206,0
osm_174,Dollar General,40.4939293,-79.9210467,,,fsq_1617,Dollar General,40.49447593,-79.92085249,1804 Main St,15215,1
osm_413,New Emerson Elementary School Library,40.3620656,-79.8650687,,,fsq_352,Emerson elementary,40.36276515,-79.86442566,Pennsylvania Avenue,15606,0
osm_1522,Beth El Congregation,40.3950957,-80.0579275,"Cochran Road, 1900",,fsq_2382,Beth El,40.39507891,-80.058382,1900 Cochran Rd,15220,1
osm_505,Nationality Rooms,40.4439651,-79.9529347,,,fsq_1735,English Nationality Room,40.445558,-79.953607,,,0
osm_1069,Pittsburgh City Courthouse,40.4360941,-79.9960037,,,fsq_2337,Pittsburgh Sports,40.45063396,-79.98524654,,,0
osm_60,Wendy's,40.41635022,-79.92495663,"Browns Hill Rd, 4524",15217,fsq_710,Wendy's,40.41634689,-79.92516696,4524 Browns Hill Rd,15217,1
osm_148,Massage Envy,40.3804767,-80.0448309,"Washington Road, 680",15228,fsq_1495,Massage Envy,40.380509,-80.044943,,,1
osm_1583,University Club,40.44396261,-79.95700243,,,fsq_1680,University Prep,40.44957292,-79.96510733,3103 Centre Ave,15219,0
osm_1602,Vocelli Pizza,40.44242,-80.0030811,,,fsq_486,Villa Pizza,40.446395,-80.017485,301 south hills village mall,15241,0
osm_1604,Sixth Presbyterian Church,40.43798491,-79.92292624,,,fsq_1394,Saint Rosalia Church,40.42736346,-79.94126466,"411 Greenfield Ave, at Lydia Street",15207,0
osm_1010,Squirrel Hill Plaza,40.41895787,-79.92802836,,,fsq_1330,Cinemagic Squirrel Hill,40.429513,-79.922696,5824 Forward Ave,15217,0
osm_2088,Keystone Oaks Middle School Library,40.3875394,-80.0309313,,,fsq_218,Keystone Oaks High School,40.38720378,-80.03014326,1000 Kelton Ave,15216,0
osm_1891,Banksville Park,40.41394449,-80.03907643,,,fsq_1033,Banksville Express,40.40679679,-80.03405398,,15216,0
osm_1151,Bouquet Gardens Building G,40.44099534,-79.95601494,,,fsq_2458,Bouquet Gardens - Building C,40.44006847,-79.95516759,265 Oakland Ave,15213,0
osm_1309,McCormick Hall,40.44292826,-79.95490492,,,fsq_2288,McCormicks Service,40.42642233,-79.9639492,,15203,0
osm_25,Jack Maggs Agency,40.3960902,-79.998512,,,fsq_840,Jack Maggs Agency,40.39605,-79.9984,1700 Saw Mill Run Blvd Rt 51,15210,1
osm_1829,Brookline Beer,40.3920594,-80.0170714,"Brookline Boulevard, 1019",15226,fsq_454,Brookline pool,40.40561199,-80.01371205,,,0
osm_866,Advance Auto Parts,40.46450884,-79.92502441,"Station Street, 5905",15206,fsq_1241,Advance Auto Parts,40.46450095,-79.92479146,5905 Penn Ave,15206,1
osm_2447,Rankin Police Department,40.4130863,-79.8804075,,,fsq_630,Rankin police station,40.4130551,-79.88058352,,,1
osm_1527,Spencer House,40.45019365,-79.92493095,,,fsq_1271,Stever House,40.44618696,-79.94258018,"1030 Morewood Ave, at Carnegie Mellon University",15213,0
osm_248,Saint Elizabeth Ann Seton Parish Administratve Center,40.406952,-80.0870882,,,fsq_1931,Saint Elizabeth Ann Seton Parish,40.40349674,-80.09116947,309 Third St,15106,0
osm_731,Foster Plaza 6,40.42091802,-80.06306808,"Andersen Drive, 681",15220,fsq_823,Foster Plaza 5,40.42213065,-80.06080063,651 Holiday Dr,15220,0
osm_1174,Allegheny Health Network,40.4479947,-80.0029844,,,fsq_1496,Allegheny Health Network at 30 Isabella Street,40.44820786,-80.00284576,30 Isabella St,15212,1
osm_588,Starbucks Coffee,40.4509673,-79.9350312,"Copeland St, 730",15232,fsq_1934,Starbucks,40.455952,-79.939184,"5310 Liberty Avenue, at Centre Ave",15213,0
osm_1297,Pittsburgh Theological Seminary,40.4670355,-79.9214401,"North Highland Avenue, 616",15206,fsq_836,Pittsburgh Theological Seminary,40.46766428,-79.92079237,616 N Highland Ave,15206,1
osm_579,Allegheny County Office Building,40.4380369,-79.99607135,"Forbes Avenue, 542",,fsq_1091,Allegheny County Human Services Building,40.43690848,-80.00092408,1 Smithfield St,15222,0
osm_1128,Allderdice High School Library,40.4291622,-79.9190489,,,fsq_1870,Allderdice Inschool,40.42992783,-79.92359161,"Murray Ave at Forward Ave, Pittsburgh, PA 15217",15217,0
osm_1911,Mudge House,40.4469091,-79.94267101,,,fsq_1271,Stever House,40.44618696,-79.94258018,"1030 Morewood Ave, at Carnegie Mellon University",15213,0
osm_438,YWCA of Greater Pittsburgh,40.43891694,-80.00200598,,,fsq_443,YWCA of Greater Pittsbugh,40.44042235,-80.00060317,305 Wood St,15222,1
osm_789,Ressurection Catholic Church,40.3906698,-80.0150705,,,fsq_1036,St. Pius X Roman Catholic Church,40.39536045,-80.02885732,3040 Pioneer Ave,15226,0
osm_152,Crabtree Hall,40.4431452,-79.95912637,,,fsq_2468,Craig Hall,40.44621444,-79.94920102,"200 N Craig St, Fifth Ave.",15213,0
osm_40,Midtown Towers,40.4419999,-80.00020215,"Liberty Avenue, 643",,fsq_42,Gateway Towers,40.44245658,-80.00738501,320 Fort Duquesne Blvd,15222,0
osm_2175,Whitfield Hall,40.44839448,-79.95018515,"North Craig Street, 143",,fsq_650,Bellefield Hall,40.44534665,-79.95134361,"315 S Bellefield Ave, Filmore Street",15213,0
osm_890,CVS,40.46106237,-79.92378193,"Penn Avenue, 6100",15206,fsq_144,CVS,40.46090661,-79.92382795,"6100 Penn Ave, Sheridan Sq.",15206,1
osm_265,Stever House,40.44597689,-79.94303936,,,fsq_1814,Team House,40.451912,-79.928011,5806 Howe street,,0
osm_966,Hilltop Baptist Church,40.4120539,-80.0339225,,,fsq_514,Hilltop Baptist Church,40.41323524,-80.03478656,1450 Roseberry St.,15216,1
osm_2346,Shadyside Variety Store,40.4509076,-79.9346043,"Walnut Street, 5421",15232,fsq_2150,UPMC Shadyside Day Surgery,40.45441925,-79.93935165,5200 Centre Ave,15232,0
osm_1909,Smithfield St at Fort Pitt Blvd,40.4368806,-80.0010837,,,fsq_1376,Fort Pitt Blvd,40.43685068,-80.0014168,,15219,0
osm_2317,Emmanuel Lutheran Church,40.45501387,-80.00129563,,,fsq_2726,Trinity Lutheran Church,40.45456686,-80.01350021,616 W North Ave,15212,0
osm_1109,Brookline Plumber,40.3949875,-80.0220283,"Brookline Boulevard, 613",15226,fsq_1766,Brookline State Store,40.39358905,-80.02006266,,15226,0
osm_396,Grant St at Post Office,40.4428041,-79.9939693,,,fsq_2248,US Post Office,40.43843452,-80.00008436,336 4th Ave #1A,15222,0
osm_1452,Tower Auto Sales,40.49200852,-79.86455838,,,fsq_2237,Tower Auto Sales,40.49230247,-79.86477733,"200 Freeport Rd, Center Ave",15238,1
osm_2214,Neill Log House,40.4370358,-79.9440626,,,fsq_2179,Scobell House,40.44137323,-79.939551,"Margaret Morrison St, Carnegie Mellon University",15213,0
osm_2342,Mt. Lebanon,40.3819571,-80.0432312,,,fsq_1925,Mt. Lebanon Public Library,40.37726868,-80.04539651,"16 Castle Shannon Blvd, at Washington Rd.",15228,0
osm_1996,Mecka Fitness,40.3857492,-80.0440885,"Washington Road, 439",15228,fsq_148,Mecka Fitness,40.38591814,-80.0437135,,,1
osm_897,Last Minit Mart,40.49129284,-79.86556292,,,fsq_1749,Last Minit Mart,40.49128318,-79.86579895,164 Freeport Rd,15238,1
osm_233,Fairmont Pittsburgh,40.4414817,-80.0020083,"Market Street, 510",15222,fsq_2302,Ivy Pittsburgh,40.45090655,-79.98503354,"108 19th St, Smallman",15222,0
osm_349,K. Leroy Irvis Science Center,40.44896077,-80.01496997,,,fsq_1396,Carnegie Science Center,40.44561035,-80.01818982,1 Allegheny Ave,15212,0
osm_2262,Steel City Martial Arts,40.36399045,-80.0259308,,,fsq_6,Steel City Vapors,40.36381864,-80.02865534,,,0
osm_648,Bible Center Church of God In Christ,40.4570428,-79.8961648,,,fsq_2049,Lincoln Avenue Church of God,40.46062396,-79.91124888,"Lincoln Avenue, Mayflower St",15206,0
osm_2058,Shamrock's Inn,40.4515855,-80.0169842,"Western Avenue, 919",,fsq_2589,Shamrock Inn,40.45177948,-80.0172674,919 Western Ave,15233,1
osm_1003,Cafe Moulin,40.4520357,-79.9331913,"Filbert Street, 732",15232,fsq_1304,Cafe Zinho,40.4577815,-79.92752347,238 Spahr St,15232,0
osm_1581,Bluebird Kitchen,40.438949,-80.0055231,"Stanwix St, 11",,fsq_1437,Yuzu Kitchen,40.43973822,-80.00113263,409 Wood St,15222,0
osm_561,Baldwin Pool,40.38286104,-79.95697611,,,fsq_2488,Baldwin Swimming Pool,40.38274319,-79.95759559,1200-1212 John Romanus Dr,15227,1
osm_1854,PNC Bank,40.4729963,-80.062489,,,fsq_1824,Key Bank,40.464664,-80.05949,"chartiers avenue, furnace street",15136,0
osm_488,Allegheny General Hospital,40.45729139,-80.00291888,"East North Avenue, 320",15212,fsq_2133,Allegheny Refrigeration,40.4554609,-80.015046,1228 Brighton Rd,15233,0
osm_1138,Duquesne University,40.438101,-79.98966843,,,fsq_222,Duquesne University Footbridge,40.43495753,-79.99326378,,,0
osm_2292,The Humble Barber Company,40.4816746,-80.0340301,,,fsq_878,The Humble Barber,40.481729,-80.033862,"3598 Brighton Road, Davis Avenue",,1
osm_689,Gateway Center Park,40.44082762,-80.00540069,,,fsq_2011,Gateway View Plaza,40.44262436,-80.02360622,1600 W Carson St,15219,0
osm_818,Brillobox,40.46555819,-79.95505519,,,fsq_56,Boombox,40.46283845,-79.9517059,"4514 Liberty Ave, Ella",15224,0
osm_2119,Betz Auto Works,40.3949308,-80.0219727,"Brookline Boulevard, 614",15226,fsq_1362,Betz Auto Works LLC,40.395215,-80.022225,,,1
osm_288,Southside Riverfront Park,40.43198072,-79.97590882,,,fsq_558,South Side Park,40.42166217,-79.97750712,18th St and Mission St,15203,0
osm_1363,CVS,40.45200825,-79.95097174,,,fsq_796,CVS,40.45460775,-79.95366737,,,0
osm_2190,Starbucks Coffee,40.4376633,-80.0030572,,,fsq_1120,Starbucks,40.449844,-79.985856,1719 Penn Ave,15222,0
osm_549,Starbucks,40.4290549,-79.98401866,"East Carson Street, 1400",15203,fsq_151,Starbucks,40.439605,-79.9925,112 Washington Pl,15219,0
osm_188,Oak Hill Apartments,40.44085607,-79.96890233,,,fsq_2329,Rachel's Apartment,40.45707,-79.968573,3035 Brereton St,15219,0
osm_1498,Thai Tamarind,40.4909232,-80.0474965,"Lincoln Avenue, 172",,fsq_1578,Thai Tamarind,40.49133689,-80.04788328,172 Lincoln Ave,15202,1
osm_459,Gesling Stadium,40.44293781,-79.94026713,,,fsq_1085,Gesling Stadium,40.44317485,-79.94028926,Carnegie Mellon University,15213,1
osm_1002,Lincoln Elementary School,40.4600688,-79.9109398,,,fsq_1093,Lincoln Elementary School,40.46046507,-79.91182283,200-348 Lincoln Ave,15206,1
osm_748,Marybelle Apartments,40.44792795,-79.9459372,,,fsq_2566,Skyvue Apartments,40.437505,-79.963072,,15213,0
osm_1293,Schenley Park Ice Skating Rink,40.43204865,-79.9452441,,,fsq_2539,Schenley Park Oval,40.43211203,-79.94343351,1 Overlook Dr,15238,0
osm_2173,Washington Elementary School,40.37903767,-80.04498285,"Washington Road, 735",15228,fsq_2360,Old kelton elementary school,40.38941193,-80.03426361,,,0
osm_1750,Smith Hall,40.44396613,-79.94493537,"Forbes Avenue, 4802",,fsq_1433,Alumni Hall,40.44559424,-79.95383678,"University Of Pittsburgh, 4227 Fifth Avenue",15260,0
osm_429,The Medical Center East,40.4630873,-79.92522891,"North Whitfield Street, 211",15206,fsq_585,Medical Center East,40.46308942,-79.92510464,211 N Whitfield St,15206,1
osm_1142,Pittsburgh Renaissance,40.4440169,-80.0019349,,,fsq_955,Pittsburgh Banjo Club,40.45197678,-80.00079346,400 Cedar Ave,15212,0
osm_267,Days Inn Pittsburgh,40.41891246,-80.03028313,,,fsq_35,Pittsburgh POS,40.421738,-80.04912,100 Fleet St,15220,0
osm_134,Greek Orthodox Metropolis of Pittsburgh,40.45222135,-79.93898228,"Ellsworth Avenue, 5201",15232-1421,fsq_610,Greek Metropolis of Pittsburgh,40.45239602,-79.93930247,"5201 Ellsworth Ave, Pittsburgh, PA 15232",15232,1
osm_2204,SouthSide Works,40.42698862,-79.96494223,,,fsq_874,South Side Works,40.42783899,-79.96546788,445 S 27th St,15203,1
osm_1537,The Double L Bar,40.4789659,-79.9724104,,,fsq_2184,The House Bar,40.47940214,-79.95508432,"5118 Butler St, Stanton",15201,0
osm_2147,Wean Hall,40.4430759,-79.94579423,"Hamerschlag Drive, 311",,fsq_2014,Whitfield Hall,40.44903834,-79.95032238,,15213,0
osm_2381,Bramer House,40.44606919,-79.94091755,,,fsq_1026,Tim's House,40.44411058,-79.92809414,,15217,0
osm_1956,East End Smithfield Cemetery,40.4389561,-79.9139926,,,fsq_1965,East End Men's Shelter,40.44725819,-79.89541729,,,0
osm_378,Bellevue Gables Apartments,40.49697095,-80.0564091,"Hawley Avenue, 25",,fsq_2728,Kendall Apartments,40.48987717,-80.04883492,,,0
osm_594,Les Getz Memorial Park,40.41872231,-79.89292027,,,fsq_725,Memorial Park,40.41961704,-79.89309917,,,1
osm_1088,Commonwealth Press,40.42908643,-79.97803484,"East Carson Street, 1931",15203,fsq_1484,Commonwealth Press Warehouse,40.43013202,-79.97272221,"Wharton St., 23rd St.",15203,0
osm_2263,Pittsburgh Urban Christian School,40.4409096,-79.8826896,,,fsq_789,Pittsburgh Urban Christian School,40.44148041,-79.88266341,,,1
osm_270,Curry on Murray,40.4329003,-79.9228965,"Murray Avenue, 2121",,fsq_947,Curry on Murray,40.43308325,-79.92311105,"2121 Murray Ave, btw Douglas St. & Hobart St.",15217,1
osm_68,Duquesne University Chapel,40.43610381,-79.99309469,,,fsq_564,Rockwell Hall - Duquesne University,40.43785442,-79.99377013,"600 Forbes Ave, at Shingiss St",15219,0
osm_188,Oak Hill Apartments,40.44085607,-79.96890233,,,fsq_1838,Chad's Apartment!,40.44689955,-79.98437814,,15219,0
osm_1787,Giant Eagle,40.4230794,-80.0353679,,,fsq_550,Giant Eagle Supermarket,40.4227821,-80.03493485,1165 McKinney Ln,15220,1
osm_693,Garland Parklet,40.46382251,-79.92809179,,,fsq_384,Highland Park Club,40.47475278,-79.92586704,,,0
osm_2150,South Side Park,40.42024365,-79.97808984,,,fsq_1169,Southside Lazerwash,40.428637,-79.992458,629 E Carson St,15203,0
osm_1718,Wines & Spirits,40.4689152,-79.9609994,,,fsq_2149,PA Wine & Spirits,40.4786308,-79.96980357,126 Grant Ave,15606,0
osm_1121,Aidan Hall,40.44,-79.965,,,fsq_1393,Langley Hall,40.4465578,-79.9541553,Tennyson St,15213,0
osm_933,Cheers Bar,40.46916555,-79.8959906,,,fsq_1801,Cheer's Bar,40.468988,-79.896712,"7082 Lemington Ave, Lincoln",15206,1
osm_352,Primanti Bros. Restaurant,40.4388041,-79.9979826,"Cherry Way, 411",15222,fsq_1818,Primanti Bros.,40.42855672,-79.97926693,"1832 East Carson Street, at S 19th St.",15203,0
osm_1292,Castle Shannon Borough Hall,40.36755703,-80.00894309,,,fsq_2334,Castle Shannon Fire Hall,40.36599859,-80.01662135,3600 Library Rd,15234,0
osm_1559,The Pitt Shop,40.4430896,-79.9554318,,,fsq_1154,The Penthouse,40.445612,-79.934923,5327C Beeler Street,15217,0
osm_185,East Liberty Garage,40.4572897,-79.91302417,"5th Avenue, 6831",15206,fsq_1284,East Liberty Liquor Store,40.458888,-79.920862,6320 Shakespeare St,15206,0
osm_1559,The Pitt Shop,40.4430896,-79.9554318,,,fsq_517,The Rib Stop,40.452739,-79.949526,4707 Centre Ave,15213,0
osm_1872,Southside Jewelers,40.42890232,-79.97960759,"East Carson Street, 1821",15203,fsq_711,Southside Dog Park,40.42816543,-79.98609854,1260 Sarah St,,0
osm_1741,Eberly Hall,40.44583673,-79.9579727,,,fsq_2151,Nordenberg Hall,40.44413079,-79.95618507,"111 University Pl, at Fifth Ave",15213,0
osm_749,Flowershow Studio,40.4379347,-79.9985839,,,fsq_2173,Cwenar Studios,40.42588486,-79.9838135,1400 Breed St,15203,0
osm_1342,Veterans Leadership Program of Western Pennsylvania,40.42818275,-79.97015289,"East Carson Street, 2417",15203,fsq_1582,Veteran's Leadership Program,40.42818679,-79.97002376,"2417 E Carson St, Birmingham Bridge",15203,1
osm_1105,Sandcastle Water Park,40.39651237,-79.93047223,,,fsq_1313,Sandcastle Waterpark,40.39727217,-79.92891937,1000 Sandcastle Dr,15120,1
osm_1853,Wilson's Pharmacy,40.466054,-79.9549591,"Penn Avenue, 4101",15201,fsq_2361,Hillman Pharmacy,40.45525823,-79.94237065,5115 Centre Ave Ste AG-30.1,15232,0
osm_1456,Edgebrook,40.4030051,-80.0022281,,,fsq_1352,Edgebrook Bus Stop,40.40279917,-80.00231779,,15226,1
osm_233,Fairmont Pittsburgh,40.4414817,-80.0020083,"Market Street, 510",15222,fsq_686,IBM Pittsburgh,40.43956267,-80.00707923,11 Stanwix St,15222,0
osm_227,Legume,40.4501035,-79.9507308,,,fsq_2698,Legume,40.45010088,-79.95089578,"214 N Craig St, at Bayard St",15213,1
osm_2032,Stone - Neapolitan Pizzeria,40.4410098,-80.0059051,,,fsq_140,Stone Neapolitan Pizzeria,40.44111597,-80.00607555,"300 Liberty Ave, Commonwealth Place",15222,1
osm_540,Alumni House,40.44507279,-79.94198015,,,fsq_1863,Mudge House,40.44692377,-79.94250347,"1000 Morewood Ave, at Carnegie Mellon University",15213,0
osm_1934,Pittsburgh Post-Gazette,40.43979248,-80.0065525,"Boulevard of the Allies, 34",15222,fsq_1242,Pittsburgh Poultry Company,40.437941,-80.000531,411 Cherry Way,,0
osm_2410,Venice Pizzeria,40.36598295,-79.98504756,,,fsq_2645,Venice Pizzeria,40.36618362,-79.9845256,4144 Saw Mill Run Blvd,15227,1
osm_1212,Sunoco Gas Station,40.4511887,-80.0004285,,,fsq_699,Union Station,40.444058,-79.99257568,1100 Liberty Ave,15222,0
osm_799,Bellevue Gables Apartments,40.49690146,-80.057058,"North Sprague Avenue, 40",,fsq_1262,Burkey Apartments,40.488779,-80.047709,37 Washington Ave,15202,0
osm_992,Saint Rosalias Church,40.42581292,-79.94282973,,,fsq_214,St. Rosalia School,40.42726325,-79.94130791,411 Greenfield Ave,15207,0
osm_1784,Reformed Presbyterian Church of North America,40.4479522,-79.8979858,,,fsq_209,Reformed Presbyterian Theological Seminary,40.4476723,-79.89769708,7418 Penn Ave,15208,0
osm_1962,Dormont Police Department,40.3950304,-80.036939,,,fsq_1946,Dormont Elementary,40.39456077,-80.04372049,3200 Annapolis Ave,15216,0
