index,name,latitude,longitude,address,postalcode
fsq_2147,Riverview park playground,40.47550004903447,-80.02880272738761,,15212
fsq_2148,Thaw Hall,40.44499962555935,-79.95749496009846,University of Pittsburgh,15213
fsq_2149,PA Wine & Spirits,40.47863080437056,-79.96980356517504,126 Grant Ave,15606
fsq_2150,UPMC Shadyside Day Surgery,40.45441924894843,-79.9393516511402,5200 Centre Ave,15232
fsq_2151,Nordenberg Hall,40.44413078735375,-79.95618507100141,"111 University Pl, at Fifth Ave",15213
fsq_2152,Covenant Church,40.44135617246963,-79.88257936625823,,
fsq_2153,Residence Inn Pittsburgh University/Medical Center,40.45391936818415,-79.95501726865768,3896 Bigelow Boulevard,15213
fsq_2154,Head Board Shop,40.42823831724828,-79.97174102821903,2332 E Carson St,15203
fsq_2155,Calhoun Distribution Inc,40.46007537841797,-80.07453918457031,4075 Windgap Ave,15204
fsq_2156,Station Square East Parking Lot,40.43191142222992,-80.00235055542747,"Station Square E, West Carson",15219
fsq_2157,Julie's Office,40.465087890625,-79.95140838623047,,15224
fsq_2158,31st Street Bridge,40.463,-79.9758,"31st St Bridge, betw E Ohio and Penn",
fsq_2159,Vinny's Pizza,40.39514370119696,-80.02186970743152,618 Brookline Blvd,15226
fsq_2160,1311,40.42884064569228,-79.98488835532213,"1311 E Carson St, S 13th St",15203
fsq_2161,Double Wide Grill,40.4284561889425,-79.97132929616521,"2339 E Carson St, at S 24th St",15203
fsq_2163,Synod Hall,40.44792248743262,-79.95014329777949,125 N Craig St,15213
fsq_2164,Neville Commons,40.45227,-79.949666,308 N Neville St,15213
fsq_2165,Blawnox Apartments,40.49064521444679,-79.8645674964763,,15238
fsq_2166,USCG MSU Pittsburgh,40.44159282136007,-80.00542477159166,,15222
fsq_2167,Coronado Apartments,40.45557,-79.93886,"5260 Centre Ave, S. Aiken Ave.",15232
fsq_2168,UPMC biomedical science tower south,40.44207578294344,-79.95637725707458,221 Lothrop St.,15213
fsq_2169,all about eyes,40.38851146084919,-80.05011560218843,"315 Beverly Rd, Overlook Dr",15216
fsq_2170,The Rocks Cave,40.468088,-80.074467,,15136
fsq_2171,Point State Park Parking Lot,40.43990846262087,-80.00746690836705,,15222
fsq_2172,"C. J Hoffmann Agency, Inc.",40.46174398408235,-79.94940340518951,4716 Liberty Ave,15224
fsq_2173,Cwenar Studios,40.42588486285081,-79.98381350326056,1400 Breed St,15203
fsq_2174,Garfield's Nightmare,40.38650086748519,-79.86376280748692,Kennywood Park,15122
fsq_2175,Pittsburgh General Medicine Associates,40.45733153,-80.00789094,1307 Federal St Ste 304,15212
fsq_2176,Highland Park Bike Track,40.482838,-79.90852,Washington blvd,15206
fsq_2177,Bayer Learning Center,40.43578449018504,-79.99217462503955,"Bluff St, McAnulty St",
fsq_2178,Kuhn's Market,40.40001769669027,-80.04390220384532,3125 Banksville Rd,15216
fsq_2179,Scobell House,40.44137322552305,-79.93955099643642,"Margaret Morrison St, Carnegie Mellon University",15213
fsq_2180,Extended StayAmerica Pittsburgh-Carnegie,40.41745528347703,-80.08856170933959,520 N Bell Ave,15106
fsq_2181,People's Indian Restaurant,40.46481627368616,-79.94118041082567,5147 Penn Ave,15224
fsq_2182,Cuckoo's Nest,40.42839803580529,-79.97282053548963,"2304 1/2 E Carson St, at S. 23rd St.",15203
fsq_2183,Pittsburgh Greyhound Bus Station,40.44459526590643,-79.99354334468048,"55 11th St, btwn Penn & Liberty",15222
fsq_2184,The House Bar,40.47940214318216,-79.95508432388304,"5118 Butler St, Stanton",15201
fsq_2185,Deli On North Avenue,40.45558890334384,-80.00659091861645,"4 E North Ave, at Federal St",15212
fsq_2186,Parma Sausage,40.45016903532328,-79.98531546005727,"1734 Penn Ave, at 18th St.",15222
fsq_2187,Schwartz Market,40.428837566666665,-79.98451291666666,1317 E Carson St,15203
fsq_2188,Jerry's Records,40.43247953788804,-79.92317441916943,2136 Murray Ave,15217
fsq_2189,Mt. Lebanon Parking Garage,40.382324852487294,-80.04835481175945,,
fsq_2190,The Allegheny Inn,40.456098,-80.002326,1010 Cedar Ave,15212
fsq_2191,Kelly Dry Ice Company,40.49041828590438,-80.0449275970459,590 Jacks Run Rd,15202
fsq_2192,Trees Field,40.44805745225121,-79.96416091918945,5th Ave,15261
fsq_2193,Club Erotica,40.47385176885299,-80.06332678422727,826 Island Ave,15136
fsq_2194,Allegheny General Morgue,40.4928904243711,-80.06102034203442,,15202
fsq_2195,Best Auto Mart,40.400747,-80.000687,,15210
fsq_2196,Margaret Morrison Carnegie Hall,40.44211352552334,-79.9415566089063,Carnegie Mellon University,15213
fsq_2198,Shadyside Nest,40.458675,-79.923309,225 Emerson St,15206
fsq_2199,Greenstone United Methodist Church,40.49905507050232,-80.06248833849364,939 California Ave,15202
fsq_2200,Nick's Place,40.48455095681275,-80.03532035242948,1276 Benton Ave,15212
fsq_2201,WYEP,40.43002960215868,-79.98667312249562,67 Bedford Sq,15203
fsq_2202,Huszar,40.456828,-79.998888,627 E North Ave,15212
fsq_2203,Pittsburgh CLO,40.44308908991793,-80.0004065899885,655 Penn Ave.,15222
fsq_2204,McDonald's,40.46308473055749,-79.92689162492752,"148 N Euclid Ave, Beatty St",15206
fsq_2205,Sherwin-Williams Paint Store,40.456103,-79.937029,5434 Centre Ave,15232
fsq_2206,Morningside Automotive,40.48648308613589,-79.92723631755241,1801 Morningside Ave,15206
fsq_2207,Paynter Elementary School,40.38085429712178,-79.95090276096109,"3454 Pleasantvue Dr, btw Eileen Dr & Norine Dr",15227
fsq_2208,Brentwood Park,40.374911839023845,-79.97148642581999,,15227
fsq_2209,Crossroads East Liberty,40.464511,-79.923965,325 N Highland Ave,15206
fsq_2210,Shadyside Presbyterian Church,40.44889608521354,-79.93900637260985,5121 Westminster Pl,15232
fsq_2211,Thai Spoon,40.39536700418412,-80.03456529182832,1409 Potomac Ave,15216
fsq_2212,Steel Valley Middle School,40.39229953951446,-79.8976916176032,3113 Main St,15120
fsq_2214,Software Engineering Institute,40.446580619255975,-79.94998247789609,4500 5th Ave,15213
fsq_2215,St Benedict The Moor Catholic Church,40.4430966139978,-79.9854376931899,91 Crawford St,15219
fsq_2216,Lawrenceville Shopping Center,40.48349539856942,-79.9483432177547,"5500 Butler St, Btwn 55th & 56th St.",15201
fsq_2217,Hampton Hall,40.44902357897679,-79.9514983066084,166 N Dithridge St,15213
fsq_2218,Millvale VFW Post 118,40.48550402627109,-79.97291885806537,,15209
fsq_2219,Frick Environmental Center,40.4369088433232,-79.90769030006086,"2005 Beechwood Blvd, at Frick Park",15217
fsq_2220,Sarah Heinz House,40.45466452492999,-79.99338938693428,1 Heinz St,15212
fsq_2221,Duquesne Beach At Brottier Commons,40.43732161185245,-79.99237362037546,,15219
fsq_2222,CVS,40.414336754701246,-79.92274928688559,,
fsq_2224,Saint Anthony Chapel,40.46487116565722,-79.98365173895651,1704 Harpster St,15212
fsq_2225,Mueller's Hardware,40.453821,-79.999824,526 E Ohio St,15212
fsq_2227,Fidelity Bank,40.46187098499284,-79.94929583135888,4719 Liberty Ave,15224
fsq_2228,Washington Square Dads House,40.379023476649934,-80.04691330784895,,
fsq_2229,5 Generation Bakers,40.47245136899561,-80.06114584883758,,15136
fsq_2230,Small Fry,40.388221,-79.866518,4800 Kennywood Blvd,15122
fsq_2231,Duquesne University School of Law,40.436743340945895,-79.99151880781861,600 Forbes Ave,15219
fsq_2232,Hazelwood Christian Church,40.409287,-79.942608,118 Glen Caladh St,15207
fsq_2233,Sunoco,40.465368272275846,-79.9551589108735,"Penn Avenue, Main Street",15224
fsq_2234,Millvale Corner Store,40.48420879744662,-79.97400074043985,,
fsq_2235,Rizzo Palace,40.38045035456219,-80.01973509918439,552 Highview drive,15034
fsq_2237,Tower Auto Sales,40.49230246916797,-79.86477732658386,"200 Freeport Rd, Center Ave",15238
fsq_2239,Bado's Pizza Grill & Ale House,40.3886271,-80.049866,307 Beverly Rd,15216
fsq_2240,Pittsburgh Athletic Association,40.445118888139405,-79.95453607261872,"4215 5th Ave, at Lytton Ave",15213
fsq_2241,Aldi,40.45821,-79.93489,"5631 Baum Blvd, Roup Avenue",15206
fsq_2242,Greenfield Library,40.42669550575276,-79.94139432907104,Alger Street,
fsq_2243,Dormont Pool,40.39720858399664,-80.04528777481858,,15216
fsq_2246,PA Wine & Spirits,40.45911843577412,-79.92641557170805,"5956 Penn Cir S, #201, at S Highland Ave",15206
fsq_2247,East Ohio St Opp Union Pl,40.453025589422055,-80.00292696791385,,
fsq_2248,US Post Office,40.4384345232029,-80.00008435918295,336 4th Ave #1A,15222
fsq_2249,Warner Center Breakroom,40.43978779759615,-79.99986726668871,Fifth Avenue,15222
fsq_2250,Bru Lounge,40.44842,-80.00304,E General Robinson,15212
fsq_2251,Sewickley Eye Care,40.49943772096533,-80.06431619936811,846 California Ave,15202
fsq_2252,Carnegie Creek,40.407451413470746,-80.08869290625285,,
fsq_2253,Peoples Gate A,40.44585297831095,-80.01525163650513,Heinz Field,15212
fsq_2254,Kennywood,40.386743003060445,-79.86457687213773,4800 Kennywood Blvd,15122
fsq_2255,The Linden Grove,40.367543173852894,-80.01427174065454,,15234
fsq_2256,Steel City Interpreters LLC,40.45310822362042,-80.01586974139204,850 Western Ave,15233
fsq_2257,Brentwood Civic Center,40.37585212582833,-79.97389661542384,Park Dr,15227
fsq_2258,Pittsburgh Parking Court,40.43958222986859,-80.00197359690172,"240 4th Ave, at Parking Authority Garage",15222
fsq_2259,Mazzo's Shoe Repair,40.39518342526782,-80.02200618954876,618 Brookline Blvd,15226
fsq_2260,Pittsburgh Chess Club,40.442824959754944,-79.92650806903839,5604 Solway St #208,15217
fsq_2261,Mad Mex,40.43809995367943,-79.95403786801441,"370 Atwood St, at Bates St",15213
fsq_2262,Smokin Joe's,40.42863451537847,-79.97751801147687,"2001 E Carson St, at S 20th St",15203
fsq_2263,Chan An Restaurant,40.43105316373149,-79.97721260253053,2013 Wharton St,15203
fsq_2264,The Garden Cafe,40.44204932213145,-80.0019191735909,"600 Penn Ave, Penn & 6th",15222
fsq_2265,DeBor Funeral Home,40.39213253342502,-80.01559129800759,"1065 Brookline Blvd, Edgebrook",15226
fsq_2266,Ingram Masonic Hall,40.44517665216643,-80.06729545890546,"35 W Prospect Ave, Mackin Ave.",15205
fsq_2269,St. Augustine Cemetery,40.4629784953715,-79.98455291313473,wible rd,15209
fsq_2270,Chiropractic College,40.459219857636846,-79.9233994329418,,15206
fsq_2271,Aestique,40.459909896675285,-79.92621409846559,,15232
fsq_2273,Whited Shelter,40.39561789634033,-79.99970762550006,,15210
fsq_2274,Peabody High School,40.4670912731816,-79.92528079143045,"514 N Highland Ave, E.Liberty Blvd",15206
fsq_2275,The Original Hot Dog Shop,40.44203131121946,-79.95644449626175,"3901 Forbes Ave, at S Bouquet St.",15213
fsq_2276,Quantum Theatre,40.429199,-79.986279,10 Bedford Sq,15203
fsq_2277,Family Links,40.458164774206615,-79.92254135187555,250 Shady Ave,15206
fsq_2278,Allegheny General Hospital: Outpatient Services - Federal North,40.4571888,-80.0077264,1307 Federal Street,15212
fsq_2279,First National Bank,40.442624,-80.000128,"210 Sixth Avenue, at Wood St",15222
fsq_2280,Little Giant Federal Credit Union,40.46531573333333,-80.05991295,600 Chartiers Ave,15136
fsq_2281,PNC Plaza Courtyard,40.4422826093082,-79.99973492890585,"Wood St, Oliver Ave",15222
fsq_2282,Castle Shannon Playground,40.368724094726375,-80.02136745139147,,
fsq_2283,Girl Scouts Western Pennsylvania,40.44819158733722,-80.00345896216442,30 Isabella St,15212
fsq_2284,Schoolhouse Yoga - Squirrel Hill,40.43434120476893,-79.92292940231569,"2010 Murray Ave, btw Beacon St & Hobart St",15217
fsq_2285,Elixir Hair Artistry & Design,40.38364410400391,-80.04388427734375,,
fsq_2286,Ritas Italian Ice,40.38747,-79.864443,Kennywood Park,
fsq_2287,David Lawrence Comp Lab,40.4421894418828,-79.95530880486818,3900 Forbes Ave,15260
fsq_2288,McCormicks Service,40.426422333977456,-79.96394919805614,,15203
fsq_2289,Bennedum,40.44170379638672,-80.00066331666666,,15222
fsq_2290,US Post Office,40.41662712005928,-79.98688046731516,"140 Brownsville Rd, at Charles St",15210
fsq_2291,Aladdin's Eatery,40.38187171810781,-80.04425043245784,630 Washington Rd,15228
fsq_2292,Valero Fuel,40.4914740453349,-79.86562124177375,Freeport Rd,
fsq_2293,Mt. Lebanon Shoe Repair,40.38053511687011,-80.04430532455444,"701 Washington Rd, at Alfred St.",15228
fsq_2294,Pennzoil,40.419749266161055,-79.92754667252147,3401 Beechwood Blvd,15217
fsq_2295,Jade Grille,40.380581645874905,-80.04465179964936,670 Washington Road,15228
fsq_2297,Starbucks,40.44370925216634,-79.95568921306253,4022 Fifth Ave,15213
fsq_2298,H&R Block,40.39955874082759,-80.04361130677808,3131 Banksville Rd,15216
fsq_2299,Baum Grove,40.4590147778818,-79.93524091296142,"400 Roup Ave., btw S. Fairmount and Stratford",15232
fsq_2300,Korea Garden,40.436749212315455,-79.95459010605832,414 Semple St,15213
fsq_2301,Byham Theater,40.44413460576368,-80.00208287269393,"101 6th St, at Fort Duquesne Blvd",15222
fsq_2302,Ivy Pittsburgh,40.45090654672556,-79.9850335355145,"108 19th St, Smallman",15222
fsq_2303,Memorial Hall,40.436095,-79.950827,,
fsq_2304,Brugge On North,40.455454,-80.007366,,15212
fsq_2305,Antoon's Pizza,40.44006129695179,-79.95629913999706,247 Atwood St,15213
fsq_2306,Wallace Memorial Church,40.40876699827464,-80.05055420695705,,15220
fsq_2307,uBreakiFix,40.3838414,-80.0440877,514 Washington Rd,15228
fsq_2308,Northview Heights,40.47750798370811,-80.00089804603036,,15214
fsq_2309,LaVida Massage,40.4559100985793,-79.9371505889243,"5430 Centre Ave, South Negley and South Aiken",15232
fsq_2310,East End Brewing Company,40.45923629450006,-79.91158090818928,"147 Julius St., btw Frankstown and Hamilton",15206
fsq_2311,Schenley Gardens,40.45446261618243,-79.95456885369022,3890 Bigelow Blvd,15213
fsq_2312,Frick Park Homewood Trail,40.4411854889811,-79.9124405051498,,15221
fsq_2313,Dormont Florist,40.39490833606992,-80.03420682306594,2900 W Liberty Ave,15216
fsq_2314,Bobby's Lounge,40.375194,-79.983548,,
fsq_2315,Carnegie Library Squirrel Hill,40.438241502831175,-79.92266945247147,"5801 Forbes Ave, at Murray Ave",15217
fsq_2316,Darragh Street Apartments,40.442247532871946,-79.96429359907384,"341 Darragh St, Terrace",15213
fsq_2317,Howard's Collison Center,40.42365789413335,-79.95150089263684,60 Irvine St,15207
fsq_2318,Murray Avenue Kosher,40.43546631244502,-79.92292979266684,1916 Murray Ave,15217
fsq_2319,Barrett Elementary School,40.40485451460719,-79.90743337715044,225 E. 12th Ave.,15120
fsq_2320,Beggs Snyder Park,40.39108863507551,-80.03060359741329,Illinois Ave,
fsq_2321,East End Food Co-Op,40.44823185782863,-79.89546892885376,"7516 Meade St, N. Braddock",15208
fsq_2322,Tiernan Hall,40.43909354153141,-79.9638933851361,"3333 5th Ave, Carlow University",15213
fsq_2323,Assumption Hall - Duquesne University,40.43530375971088,-79.98691185146917,Duquesne University,
fsq_2324,Saxony Apartments,40.450507899740096,-79.95148191549812,229 N Craig St,15213
fsq_2327,Pittsburgh Jean Company,40.42518612701279,-79.96424965835583,,15203
fsq_2328,Squirrel Hill News Stand,40.43818538599396,-79.92265529758154,,
fsq_2329,Rachel's Apartment,40.45707,-79.968573,3035 Brereton St,15219
fsq_2330,Burton Warehouse,40.45085144042969,-80.03047943115234,929 Beaver Ave,15233
fsq_2331,UPS,40.45778245623597,-80.0309753235184,"1821 Beaver Ave, btw Columbus & Seymour",15233
fsq_2332,First Niagara Bank,40.487279283065135,-79.89443290192767,"831 Freeport Rd, in Waterworks Mall",15238
fsq_2333,South Side Presbyterian,40.427694357393776,-79.97789492804685,"1926 Sarah St, 20th",15203
fsq_2334,Castle Shannon Fire Hall,40.36599858893707,-80.01662135218052,3600 Library Rd,15234
fsq_2335,South Side Arts,40.422138565732745,-79.95706017912612,,15203
fsq_2336,Bloomfield Patio,40.461367,-79.951912,Duff's Place on Taylor St,
fsq_2337,Pittsburgh Sports,40.450633963321145,-79.9852465377664,,
fsq_2338,Delanies,40.445023413169245,-79.97179360418338,,
fsq_2339,Commonwealth Press,40.42862567870488,-79.9778637223314,"1931 E Carson St, 20th St",15203
fsq_2340,Southside Slopes,40.42201809678179,-79.98540492371853,,
fsq_2341,Mt. Lebanon Courts,40.37324604508592,-80.04487209965463,,15228
fsq_2343,Brottier Hall Circle,40.43720550148011,-79.99306242620116,"McAnulty Drive, Locust Street",15219
fsq_2344,McClure Ave Presbyterian Chuch,40.47409,-80.03502,,
fsq_2345,Scoops on the Blvd.,40.39448530044902,-80.02099160664586,719 Brookline Blvd,15226
fsq_2346,Uncle Sam's Subs,40.44134207783142,-79.95676892673616,210 Oakland Ave,15213
fsq_2347,pittsburgh montessori,40.462216,-79.99295711517334,"friendship ave, s graham",
fsq_2348,East Liberty,40.46133482183401,-79.92617584148216,,15206
fsq_2349,Polo Barber Shop,40.391929,-80.017217,,15226
fsq_2351,Priory Fine Pastries,40.453723040894765,-79.99969104925927,528 E Ohio St,15212
fsq_2352,Baptist Temple Church,40.458369,-79.893973,7241 Race Steet,15208
fsq_2353,East Allegheny,40.456,-80.0,,
fsq_2354,PublicSource,40.421659,-79.994065,746 E Warrington Ave,15210
fsq_2355,Social House 7,40.444109395038446,-80.00067157052577,123 7th St,15222
fsq_2356,Hollywood Theater,40.39611132343726,-80.03513434366481,1449 Potomac Ave,15216
fsq_2357,Taverna 19,40.45084057919486,-79.98528476888465,,
fsq_2358,Food,40.446528,-79.992757,1212 Smallman St,15222
fsq_2359,Murray Avenue News & Toys,40.43504185876163,-79.92274357555877,,15217
fsq_2360,Old kelton elementary school,40.38941192626953,-80.03426361083984,,
fsq_2361,Hillman Pharmacy,40.455258229891946,-79.94237065315247,5115 Centre Ave Ste AG-30.1,15232
fsq_2362,St Andrew's Episcopal Church,40.47456501740663,-79.92139148968334,"5801 Hampton St, North Saint Clair Street",15206
fsq_2363,McKinley Park,40.41233340098902,-80.00005710844658,"Bausman St, Bernd St",15210
fsq_2364,Family Dollar,40.48001016422944,-79.97028930010501,123 Lincoln Ave,15209
fsq_2365,Thackeray Hall,40.44410471273707,-79.95741231984373,"Thackeray St, O'Hara St",15213
fsq_2366,The Library,40.42831901455685,-79.97291324640406,"2302 E Carson St, Near S 23rd St.",15203
fsq_2367,Federated Investors,40.44457082458592,-79.99390187843933,1001Liberty Ave,15222
fsq_2368,BodyWorks of Shadyside,40.45856256182099,-79.92181443586335,235 Shady Ave,15206
fsq_2371,The Garden Theater,40.45551000895009,-80.00660837950048,100-104 W North Ave,15212
fsq_2372,"Club 3000, PNC Park",40.44659538799713,-80.00641308441924,,
fsq_2373,Yen's Gourmet,40.4608627639039,-79.92246483468453,6123 Penn Ave,15206
fsq_2374,Pittsburgh Furniture,40.458013,-80.029695,1200 Chateau St,15233
fsq_2375,The Emperess,40.432201693615866,-79.9934876862946,,
fsq_2376,The Treehouse,40.456295,-79.924973,"333 S Highland Ave, Apt 904",15206
fsq_2377,Party Cake Bakery,40.38865837186152,-80.04954099655151,297 Beverly Rd,15216
fsq_2378,Reynolds Motor Company,40.446778787628325,-79.89483776623689,7107 Reynolds St,15208
fsq_2379,Carmi Family Restaurant,40.45177668921146,-80.01720739378128,"917 Western Ave, btwn Allegheny & Galveston Ave.",15233
fsq_2380,VIP Styles,40.43909693410127,-79.99931063596537,413 Smithfield St,15222
fsq_2381,St. Bede's Church,40.44693558713672,-79.91058746379309,"Dallas Ave, Edgerton Rd",
fsq_2382,Beth El,40.39507891396634,-80.05838199507555,1900 Cochran Rd,15220
fsq_2383,Nova Place,40.45083517963357,-80.00558858112466,Allegheny Center,
fsq_2384,Beehive Coffeehouse,40.428885365096434,-79.9841388280122,"1327 E Carson St, at S 14th St.",15203
fsq_2385,St. Peter's Cemetery,40.41955094996823,-79.97169528033879,,15210
fsq_2387,Allegheny Landing,40.44705341216012,-80.00308772196603,,
fsq_2389,Asbury Villas,40.38495564669398,-80.06003265170159,,
fsq_2390,Pittsburgh Tunnel,40.42934802389677,-79.99936906255627,,15219
fsq_2391,Crane Village,40.416026786125975,-80.03622261735147,,15220
fsq_2392,Pittsburgh Technology Council,40.43466721452928,-79.97009203974424,2000 Technology Dr,15219
fsq_2393,American Natural,40.43101039093625,-80.00110202495185,73 E Carson St,15219
fsq_2394,Hanini Market and Subs,40.43899919401082,-79.87950082882192,1105 Franklin Ave,15221
fsq_2396,DXL Destination XL,40.41233,-79.9097,280 E. Waterfront Drive,15120
fsq_2397,IHOP,40.41499879307214,-79.92340938003626,4656 Browns Hill Road,15217
fsq_2398,Suntan Seekers,40.36720746623079,-80.01461946883525,,
fsq_2399,Calvary Episcopal Church,40.45670906105339,-79.92189401053898,"315 Shady Ave, Walnut St",15206
fsq_2400,Family,40.4190027439526,-79.987174457526,,15210
fsq_2401,Jet's Pizza,40.39878731358889,-80.04415166174158,"1810 Dormont Ave, Banksville Road",15216
fsq_2402,Duquesne University - Rangos School Of Health Sciences,40.437065562943815,-79.99291973290232,"732 Locust street, Mcanulty dr",15219
fsq_2403,Stanton Negley Drug Company,40.47168504089229,-79.9262097639047,"804 N Negley Ave, Stanton Avenue",15206
fsq_2404,Pittsburgh Police Training Academy,40.451197,-80.016528,900 N. Lincoln Avenue,15233
fsq_2405,Amtrak - Pittsburgh Station (PGH),40.44471651252744,-79.99224265580497,1100 Liberty Ave,15222
fsq_2406,Duquesne University Office of Internal Audit,40.438968,-79.991325,,15219
fsq_2408,Shell,40.49126665182666,-80.06124183667811,4501 Ohio River Blvd,15202
fsq_2409,CCAC Visual Art Center,40.451275217936086,-80.01647943801372,N Lincoln Ave,
fsq_2410,"Jennie King Mellon Library, Chatham University",40.44987185121092,-79.92735913646567,1135 Murray Hill Rd.,15217
fsq_2411,Holland Hall,40.44296071282562,-79.9563716250157,3990 5th Ave,15213
fsq_2412,Jazzman's Cafe,40.436397414468416,-79.95626449584961,409 Cato St,15213
fsq_2413,Bistro 19,40.38010381721389,-80.04470299079826,"711 Washington Rd, at Central St",15228
fsq_2414,Cerminara Auto Sales,40.40029544198465,-80.00012809699845,Saw Mill Run Blvd,15210
fsq_2415,Wendy's,40.44615578359037,-79.8931801028084,"116 Peebles St, at Penn Ave.",15221
fsq_2416,University of Pittsburgh Archives Service Center,40.449631215453,-79.89576097888889,7500 Thomas Blvd,15208
fsq_2417,UPMC Medical Arts Building 100,40.49020004272461,-79.89569854736328,,
fsq_2418,Nicky's Thai Kitchen,40.452164615042,-80.01628752506689,856 Western Ave,15233
fsq_2419,Sharpsburg,40.49500145468539,-79.92865704552102,,15215
fsq_2420,Denny Park,40.50225542451075,-80.03220898452246,158-168 Eileen Dr,15214
fsq_2421,Pittsburgh Light Rail - The T,40.43169578432572,-80.01439015924224,,15211
fsq_2422,Kingdom Hall Of Jehovah's Witnesses,40.41985636220871,-80.02183695169144,325 Lowenhill St,15216
fsq_2423,Family House,40.449940262214135,-79.94901228641982,514 N Neville St,15213
fsq_2424,Crazy Mocha,40.43860031404773,-79.99964209729124,309 Smithfield St,15222
fsq_2425,Banksville Plaza,40.39946879013593,-80.0441363453865,"Banksville Rd., McMonagle Ave.",15216
fsq_2426,Family Dollar,40.46461042202396,-79.94046531927367,5160 Penn Ave,15224
fsq_2427,Greentree Borough Building,40.41884903158858,-80.0460782739509,10 W Manilla Ave,15220
fsq_2428,Pittsburgh Rare,40.43500692167814,-80.00620559423815,300 W Station Square Dr,15219
fsq_2429,Homeville Firemens Club,40.39068441761546,-79.88262150980923,3900 Greensprings Ave,15122
fsq_2430,Target,40.4107545891889,-79.9106585250978,"360 E Waterfront Dr, at Amity St",15120
fsq_2431,Potomac Bakery,40.39552525045461,-80.0346776302982,1419 Potomac Ave,15216
fsq_2432,St. Paul of the Cross Monastery,40.42277483830302,-79.984541989868,148 Monastery Ave,15203
fsq_2433,Martin Luther King Jr Elementary School,40.43407962,-80.0065383,50 Montgomery Pl,15212
fsq_2434,Farmer's Daughter Flowers,40.453678,-79.99967,,
fsq_2435,Park Place School,40.44531348331276,-79.89560864327221,309 S Braddock Ave,15221
fsq_2436,Lola Bistro,40.45359996448651,-80.01705994055379,,15233
fsq_2437,Chengdu Gourmet,40.42947309719544,-79.92245473601665,5840 Forward Ave,15217
fsq_2438,Cricket Wireless Authorized Retailer,40.43796816,-80.0002104,"207 Smithfield St, Boulevard Of The Allies",15222
fsq_2439,Pinsker's,40.43400817962921,-79.92312615962877,Murray Avenue,15217
fsq_2440,UPMC Eye Center St. Margaret,40.48996539101139,-79.89548289783444,100 Delafield Rd Ste 201,15215
fsq_2441,Soldiers & Sailors Memorial Hall & Museum,40.445081617973415,-79.95646425432405,"4141 5th Ave, at Bigelow Blvd",15213
fsq_2442,Woods Run,40.47118,-80.022,,
fsq_2443,Allegheny Smokeworks,40.49242121209043,-79.86442778154786,217 Freeport Rd,15238
fsq_2444,City Pool,40.451111,-80.001508,,
fsq_2446,Margaret Morison A14,40.442033177354986,-79.94164669508625,,15213
fsq_2447,The Saloon of Mt. Lebanon,40.38204472284564,-80.04443464435089,"622 Washington Rd, at Academy Ave",15228
fsq_2448,Bloomfield Tobacco Outlet,40.46314053333333,-79.951725,"4501 Liberty Ave, at Ella St",15224
fsq_2449,The Smiling Moose,40.42882459995192,-79.98500877440402,"1306 E Carson St, btwn S 13th & S 14th",15203
fsq_2450,Giant Eagle Pharmacy,40.488094,-79.894276,910 Freeport Rd,15238
fsq_2451,Milky Way,40.43318510055542,-79.92315004,"2120 Murray Ave, at Douglas St",15217
fsq_2452,The Treehouse,40.44080691025166,-79.89253520965576,512 S Trenton Ave,15221
fsq_2453,Pittsburgh Fashion Story,40.42271,-79.964222,3030 Jane St,15203
fsq_2454,Valero Gas,40.456072,-80.016121,,
fsq_2455,Schaeffer Intermediate School,40.45546912315515,-80.06082389623754,,15204
fsq_2456,Bloomfield Bridge Hockey Court,40.46214780240052,-79.9563171596784,4401-4405 Bloomfield Bridge,15224
fsq_2457,Coyle Auto Service,40.37416691943045,-80.01808087816781,525 McNeilly Rd,15226
fsq_2458,Bouquet Gardens - Building C,40.440068473583466,-79.9551675925419,265 Oakland Ave,15213
fsq_2459,Asian Express,40.40172576904297,-80.01439666748047,,15226
fsq_2460,CCAC Allegheny Campus,40.44942466889898,-80.01559129800759,"808 Ridge Ave, at Brighton Ave",15212
fsq_2461,Littles Shoes,40.437897,-79.921036,5850 Forbes Ave,15217
fsq_2462,Walgreens,40.388163906629984,-80.09133196184848,2055 Old Washington Pike,15106
fsq_2463,Sharpsburg Towers,40.494457483291626,-79.92759168148041,Main Street,
fsq_2464,Subway Local,40.43282699584961,-79.99823760986328,"South Hills Junction, Station Square, Downtown, North Shore",15219
fsq_2465,Schlounge,40.44193997238538,-79.94001400119834,,15213
fsq_2466,Sixth Presbyterian Church,40.43858470937911,-79.92330378734161,"5789 Forbes Ave, Murray",15217
fsq_2467,Logan's Pub,40.45461206015117,-79.95366846244367,301 N Craig St,15213
fsq_2468,Craig Hall,40.44621443725271,-79.94920102342941,"200 N Craig St, Fifth Ave.",15213
fsq_2469,Carnegie Museum Of Natural History,40.44337081741255,-79.95049238204956,"4400 Forbes Ave, at S Bellefield Ave.",15213
fsq_2470,West End Playground,40.43974015411609,-80.03439787078732,,
fsq_2471,Lincoln Elementary School,40.38839693986312,-80.04805396205063,"2 Ralston Pl, Beverly Rd",15216
fsq_2472,Eat'n Park,40.41723692436598,-80.03010285500503,"1300 Banksville Rd, at Crane Ave.",15216
fsq_2474,Duquesne University- Mellon 4 Computer Lab,40.43565962077361,-79.99201318423034,,
